Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,2ndFlrSF_cat,3SsnPorch_cat,BsmtFinSF1_cat,BsmtFinSF2_cat,BsmtUnfSF_cat,EnclosedPorch_cat,GarageArea_cat,LowQualFinSF_cat,MasVnrArea_cat,MiscVal_cat,OpenPorchSF_cat,PoolArea_cat,ScreenPorch_cat,TotalBsmtSF_cat,WoodDeckSF_cat,House_Age,House_Age_Squared,House_Decade_Built,Garage_Age,Garage_Age_Squared,Garage_Decade_Built,Remodel_Age,Remodel_Age_Squared,Remodel_Decade_Built
763,60,FV,0.12095136249623835,-0.21445074914142728,Pave,No,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,,TA,TA,PConc,Gd,TA,Mn,GLQ,-3.757192743116346,Unf,,0.29000347186345754,-0.59249464124988,GasA,Ex,Y,SBrkr,-0.7721038397249812,0.029518748867777295,,0.12538389525672317,0,0,2,1,3,1,Gd,7,Typ,0,No,Attchd,Unf,2,0.5674351647118523,TA,TA,Y,-0.016975226890046644,-0.3179961742515981,,,,,No,No,No,,6,2010,Con,Normal,12.279327754099118,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,-1.627984870007597,-1.726311625478067,2000,-1.5633579407599496,-1.6597292378064281,2000,-1.0373655270965312,-1.1103594219194448,2000
764,60,RL,0.5944156992655265,-0.011066450927235455,Pave,No,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.1276120466128496,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.7716240243116034,Unf,,-1.664807416581451,0.4611361066088441,GasA,Ex,Y,SBrkr,0.34024243956441136,0.8904347425497073,,1.0615757044536056,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,3,1.3602982255868754,TA,TA,Y,,0.6749385415620149,,,0.0,,No,No,No,,7,2009,WD,Normal,12.727841176689147,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,-0.6972941507609945,-0.700444309498398,1990,-0.5949211060111032,-0.5971343120082192,1990,-0.18840809034559017,-0.18954643636484933,1990
765,120,RL,-3.037682182284174,0.018084534973672056,Pave,No,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,BrkFace,BrkFace,No,,Gd,Gd,PConc,Gd,Gd,Av,LwQ,-0.38087721860207613,GLQ,0.9720582910330796,,0.8303440275771025,GasA,Ex,Y,SBrkr,0.700462017091173,,,0.0485055304347029,1,0,1,1,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,2,-0.014826119210620168,TA,TA,Y,,-0.6980164085195841,,,0.41124835729599657,,No,No,No,,4,2006,WD,Normal,12.506180941677357,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,-0.5270257943610542,-0.5260767064302886,1990,-0.4177471590490779,-0.41652408361154686,1990,-0.0681922227648973,-0.0681855637396044,1990
766,20,RL,0.2694798066776909,1.0030142097687356,Pave,No,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,0.3154845041001763,Gd,TA,PConc,Gd,TA,No,Unf,,Unf,,0.9567955016954737,0.8359307146216405,GasA,Ex,Y,SBrkr,0.7180331242478613,,,0.0661479916330646,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,2,0.48039191796921554,TA,TA,Y,,0.9686035518383425,,,,,No,No,No,,8,2008,New,Partial,12.484208043148733,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,-1.4453917673556853,-1.5151400879589645,2000,-1.3733593915938713,-1.4409974381423363,2000,-0.8708077553361632,-0.9208129855545956,2000
767,60,RL,0.5044610472104119,0.22122236322237612,Pave,No,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,-1.468987321871749,TA,TA,CBlock,Gd,TA,No,GLQ,-0.502722660397362,Unf,,0.08297688562928295,-0.05053578659744476,GasA,TA,Y,SBrkr,-0.22550821224609635,-0.13543436125252614,,0.3514655495996755,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,Unf,2,0.058401323708901456,TA,TA,Y,0.41542071564198296,0.044110897507319516,0.11327273581277338,,,,No,MnPrv,Shed,0.0,3,2010,WD,Normal,12.188422799337028,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,-0.30815398988823767,-0.3055663187817371,1980,-0.18999854916607814,-0.18811908878296565,1980,0.16655777176036798,0.16489392438918649,1980
768,50,RL,0.2694798066776909,0.6455707778144173,Pave,No,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,VinylSd,VinylSd,No,,TA,TA,CBlock,Gd,TA,Mn,ALQ,0.10438484387986598,Unf,,-0.4709198416711491,-0.044151609477088266,GasA,Ex,Y,SBrkr,-0.2187972423076992,-0.023181801014747747,,0.3973088483066543,1,0,2,0,4,1,TA,7,Mod,0,No,Attchd,Unf,1,-0.321181455811967,TA,TA,Y,0.5193523099440495,,0.11327273581277338,,,,No,No,Shed,1.3742517041328006,7,2008,WD,Normal,11.982935344196433,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0.3891401608727569,0.3807267875347325,1940,-0.2181068873872383,-0.21611842420868715,1980,0.2347499945252653,0.23183480236370288,1980
769,20,RL,0.018501499801521343,-0.09387158090636019,Pave,No,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,No,,Gd,TA,PConc,Gd,TA,No,GLQ,-3.757192743116346,Unf,,1.1463133537303447,1.2882072463570535,GasA,Ex,Y,SBrkr,1.1532339544653152,,,0.5031161173259098,0,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2,0.0,TA,TA,Y,-0.510450900595806,-0.6090683332994713,,,,,No,No,No,,10,2006,WD,Normal,12.28690580994122,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,-1.0054481406492326,-1.0248149621527998,2000,-0.9155729277292476,-0.9331179272570078,2000,-0.5468099549655148,-0.5630392969369303,2000
770,60,RL,-1.4252560742432625,4.024296579499249,Pave,No,IR2,HLS,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,CemntBd,Wd Shng,BrkFace,1.0241493391268706,Ex,TA,PConc,Gd,TA,Gd,ALQ,1.0035390989262172,Unf,,-0.770253448249763,1.0378679200015928,GasA,Ex,Y,SBrkr,0.971222533798316,1.8367354062636538,,1.7823996467214114,1,0,3,1,4,1,Ex,12,Mod,1,Gd,BuiltIn,Fin,3,1.318105218528536,TA,TA,Y,1.5603364644326734,-0.5276463718492509,,,0.3476813082039616,,No,No,No,,6,2010,WD,Normal,13.195615697878253,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,-0.9306907192466021,-0.9448840807014584,2000,-0.8377835621967801,-0.8503253987089429,2000,-0.40130776628563275,-0.4089542603628536,2000
771,85,RL,0.0,-0.6215343660824003,Pave,No,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,No,,TA,TA,CBlock,Gd,TA,Av,GLQ,0.14815941702228824,Unf,,-1.0503610359762625,-0.3282035986184841,GasA,TA,Y,SBrkr,-0.5173892650746637,,,-1.174291291608886,1,0,1,0,2,1,TA,5,Typ,0,No,Detchd,Unf,2,0.4150348576995464,TA,TA,Y,-0.510450900595806,,,,,,No,No,No,,4,2009,WD,Normal,11.812296455066814,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,-0.16652377628479237,-0.16454007991216849,1980,-0.06501437804212144,-0.06416371353433822,1980,0.2957500164242047,0.29147831793818285,1980
772,20,RL,-0.1407156521586419,-0.15154574227434245,Pave,No,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,No,,TA,TA,CBlock,Fa,Fa,No,LwQ,0.3827474294226157,Unf,,,-0.3824495191638364,GasA,TA,Y,FuseF,0.2554959045394736,,,-0.3982675331676693,0,0,1,0,2,1,TA,6,Typ,0,No,Detchd,Unf,2,-0.4784017348497086,TA,TA,Y,,,,,,,No,No,No,,4,2006,COD,Normal,11.532737896139919,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.28391107256219816,0.27818220173055747,1950,0.4260789545496884,0.4165285163960933,1950,0.7066276654567348,0.6888634569136605,1950
773,80,RL,1.0924238278738185,-0.44654646678419524,Pave,No,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,Plywood,Plywood,No,,TA,TA,CBlock,TA,TA,Av,ALQ,-0.4219667969219383,BLQ,-0.9080296273221597,-0.10264684888708249,0.05137399447263317,GasA,TA,Y,SBrkr,0.061802774445593504,,,-0.5927472265414454,1,0,1,0,3,1,TA,6,Typ,1,TA,Detchd,Unf,2,0.7827813863083232,TA,TA,Y,-0.2478362137031023,,,,,,No,MnPrv,No,,3,2010,WD,Abnorml,11.580593459194764,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,-0.0508034658336962,-0.05007099173939455,1970,0.07778936553246721,0.07652335946686974,1970,0.401307766285633,0.394225155850088,1970
774,20,RL,0.018501499801521343,0.15997089957824762,Pave,No,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,No,-4.363761117101424,TA,TA,CBlock,TA,TA,No,Rec,-0.3308051592885504,Unf,,-0.150352511160643,-0.2007328827674483,GasA,Ex,Y,FuseA,-0.38339358701388687,,,-1.0397514740632636,0,0,1,0,2,1,TA,5,Typ,0,No,Attchd,RFn,1,-1.3470581745392873,TA,TA,Y,,,,,,,No,No,No,,7,2007,COD,Normal,11.648338835562747,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.20654705822084554,0.20261922491794387,1950,0.34557728023101286,0.33826027011454185,1950,0.6360577608108983,0.6210385353157154,1950
775,20,RL,1.666466679895742,0.9447595076045073,Pave,No,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.5769342668199815,Gd,TA,PConc,Gd,TA,Av,Unf,,Unf,,1.1952365491463053,1.3708154250325644,GasA,Gd,Y,SBrkr,1.3113205543366766,,,0.6618446868656956,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,Fin,3,1.4666355361516432,TA,TA,Y,0.8827896917366631,-0.3179961742515981,,,,,No,No,No,,7,2007,New,Partial,12.886643575525625,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,-1.1880412433011438,-1.2240376689885206,2000,-1.1055714768953258,-1.1394731099301796,2000,-0.636057760810898,-0.6595210198793273,2000
776,120,RM,-2.807109738322358,-1.7307431233780255,Pave,No,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.42771821530625126,TA,TA,PConc,Ex,TA,No,GLQ,0.4242711418294848,Unf,,-0.4287386762883597,0.3794665000552094,GasA,Ex,Y,SBrkr,0.22650500179312413,,,-0.42737616429984354,1,0,2,0,2,1,TA,5,Typ,0,No,Attchd,Fin,2,-0.38399069693174526,TA,TA,Y,,1.3043184908088048,,,,,No,No,No,,6,2009,WD,Normal,11.995357787034976,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,-0.6502574881999041,-0.651984275219931,1990,-0.5459767728767978,-0.546939334815548,1990,-0.14550218867988166,-0.14604897022185193,1990
777,20,RL,0.7679986974074781,0.3908796888518054,Pave,No,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.1572632700147906,Gd,TA,PConc,Gd,TA,Av,GLQ,-3.962781815116801,Unf,,1.014652657124609,0.991773346593773,GasA,Ex,Y,SBrkr,0.8701545689538795,,,0.21888718226756512,0,0,2,0,3,1,Gd,7,Typ,0,No,Attchd,RFn,3,1.3852609795153144,TA,TA,Y,-0.2478362137031023,-0.06214540328958101,,,,,No,No,No,,7,2006,New,Partial,12.308182383129823,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,-1.0902011149063575,-1.1165484744303034,2000,-1.0037632367414218,-1.028135638761577,2000,-0.636057760810898,-0.6595210198793273,2000
778,20,RL,1.318287738936421,0.7970164261921067,Pave,No,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,Plywood,No,,TA,TA,CBlock,TA,TA,No,ALQ,0.2735980380023327,Unf,,-1.5390565842288817,-0.3136502935786037,GasA,TA,Y,SBrkr,-0.4271573527082926,,,-1.0836929588696922,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,Unf,2,-0.22724805368161347,TA,TA,Y,0.4955589024173258,,,,,,No,MnPrv,No,,6,2006,WD,Normal,11.86710429621008,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,-0.01648675781164249,-0.01623773964027205,1970,0.1134978596740879,0.11156789343708119,1970,0.4326107801415322,0.4245937009739407,1970
779,90,RH,-0.541352683461139,-0.27993533404798115,Pave,No,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,0.42771821530625126,TA,TA,Slab,nan,nan,nan,nan,,nan,,,,GasA,TA,Y,SBrkr,1.3630368450527481,,,0.7137709908911187,0,0,2,0,4,2,TA,10,Typ,2,TA,Detchd,Unf,2,0.6288053064971001,TA,TA,Y,,,,,,,No,No,No,,10,2007,WD,Normal,11.87757552297847,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.06868364789000606,-0.06771862132659583,1970,0.059184015164986316,0.058243917905932,1970,0.3849978222695878,0.37838473844422293,1970
780,90,RL,0.41225729742292777,0.24541058197619334,Pave,No,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,Gable,CompShg,Plywood,ImStucc,BrkFace,-0.7616675963701471,TA,TA,CBlock,Gd,TA,Gd,GLQ,0.5639105282847852,Unf,,,-0.06121959309642235,GasA,TA,Y,SBrkr,-0.17238560329038377,,,-0.8278866136313231,1,0,1,0,2,1,TA,4,Typ,0,No,Attchd,Unf,2,0.09655732084581746,TA,TA,Y,,,,,,,No,No,No,,5,2006,WD,Normal,11.813037464800539,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,-0.06868364789000606,-0.06771862132659583,1970,0.059184015164986316,0.058243917905932,1970,0.3849978222695878,0.37838473844422293,1970
781,20,RL,-0.36429670465726666,-0.429957453126096,Pave,No,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,-1.5611113135614965,TA,TA,PConc,Gd,Gd,No,Unf,,Unf,,0.7784943807339888,0.4359553560538458,GasA,Gd,Y,SBrkr,0.3141084699666544,,,-0.3394169495325986,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,Fin,2,-0.4425590345882051,TA,TA,Y,0.36381117665761786,-1.0282446116014614,,,,,No,No,No,,6,2007,WD,Normal,12.07824495582233,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,-0.5270257943610542,-0.5260767064302886,1990,-0.4177471590490779,-0.41652408361154686,1990,-0.0681922227648973,-0.0681855637396044,1990
782,60,RL,-0.25081212321652857,-0.6534856385936703,Pave,No,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,No,,Gd,Gd,PConc,Gd,TA,No,ALQ,-0.5238063921220223,Unf,,-0.33467121088580604,-0.5787301650566791,GasA,Ex,Y,SBrkr,-0.6437670269762541,0.061913176383319564,,0.20380515580040012,0,0,2,1,3,1,Gd,7,Typ,0,No,Attchd,RFn,2,0.0,TA,TA,Y,,0.6446078594672674,,,,,No,No,No,,7,2006,WD,Normal,12.077676615757813,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,-0.4238743003393341,-0.4217112266334517,1990,-0.3104121396874632,-0.30842216094261937,1990,0.06100002189893937,0.060642879746274615,1990
783,20,RL,-0.1407156521586419,1.2589923760215562,Pave,No,IR2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,,Gd,TA,PConc,Gd,TA,No,Unf,,Unf,,0.9023867861911951,0.7138779458241977,GasA,Ex,Y,SBrkr,0.604300527703878,,,-0.048046458587016415,0,0,2,0,3,1,Gd,6,Typ,0,No,Attchd,RFn,2,0.5322089461939257,TA,TA,Y,,-0.6090683332994713,,,,,No,No,No,,6,2009,WD,Normal,12.139403856983334,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,-0.8033241281223237,-0.810611995344192,2000,-0.7052513516456788,-0.7112461685253362,2000,-0.3403077443866934,-0.3454212913212063,2000
784,85,RL,0.0,-0.09361614807559637,Pave,No,IR1,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,Gable,CompShg,Plywood,Plywood,BrkFace,-0.6266488789606187,TA,Gd,PConc,Gd,TA,Av,GLQ,0.7027945809237233,Unf,,,0.18504310742787936,GasA,Ex,Y,SBrkr,0.047998434196860465,,,-0.6066076244683086,1,0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,Fin,2,0.5203505171569144,TA,TA,Y,0.826600790064751,-0.6980164085195841,,,,,No,No,No,,7,2009,WD,Normal,12.016732516077072,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,-0.08708216765460113,-0.08589219788313221,1970,0.04003930481554594,0.039419699674416026,1970,0.36821506097590445,0.3620722338673046,1970
785,75,RM,-2.4862154438292583,-0.948652676264903,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,Gable,CompShg,Wd Sdng,Wd Shng,No,,TA,TA,CBlock,TA,TA,No,Unf,,Unf,,0.30263299679883693,-0.6315243470554998,GasA,Ex,Y,SBrkr,-0.8362363750588659,-0.10776549979876851,,0.033694964096588335,0,0,2,0,3,1,TA,9,Typ,1,Gd,nan,nan,0,,nan,nan,Y,,1.4615873792172844,-0.11151544873799984,,,,No,No,No,,6,2008,WD,Normal,11.759793355371237,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.5848204176623301,0.5708231109738949,1910,0.0,0.0,1980,-0.2851265124142036,-0.2884323586816461,2000
786,20,RL,0.0,0.07602477382678635,Pave,No,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,Gable,CompShg,BrkFace,Wd Sdng,No,,TA,TA,CBlock,TA,TA,No,Rec,-1.0327002118642978,LwQ,0.5120029394943496,-0.08157197059630651,0.6523568431883454,GasA,TA,Y,SBrkr,0.4648088748937645,,,-0.18810456933964573,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,2,-0.1368680578195918,TA,TA,Y,,,,,0.20351543115577814,,No,No,No,,9,2009,WD,Normal,11.992266613576142,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0.0908267477697491,0.08927370956787603,1960,0.22516368970962786,0.2208568129647753,1960,0.5305000109494696,0.5193002103267276,1960
787,50,RM,-0.541352683461139,0.30426445760879545,Pave,No,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,No,,TA,Gd,PConc,Fa,TA,No,LwQ,0.14987704526541154,Unf,,,-0.795364382929891,GasA,TA,Y,SBrkr,-0.25709989914516324,-0.30804921502431726,,0.270209637308227,1,0,2,0,4,1,TA,7,Typ,0,No,Detchd,Unf,1,-0.3609594964903931,TA,TA,Y,,,0.45120154647546173,,,,No,No,Shed,1.25907530823946,6,2010,WD,Normal,11.842236406331555,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0.5783105709697077,0.5645096157940338,1910,0.3078272195140913,0.3014990942524728,1960,0.7160419334400853,0.6979011174078563,1950
788,60,RL,0.3176890930634466,0.1581379857891289,Pave,No,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,,Gd,TA,PConc,Gd,TA,No,GLQ,0.09722760442211208,Unf,,-0.5395493215092113,-0.10232335998473016,GasA,Ex,Y,SBrkr,-0.2799466843674966,0.9615955757539008,,0.7825700507018652,1,0,2,1,4,1,Gd,8,Typ,0,No,BuiltIn,RFn,2,0.582926100956251,TA,TA,Y,,-0.3179961742515981,,,,,No,No,No,,1,2010,WD,Normal,12.358798024384122,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,-1.0054481406492326,-1.0248149621527998,2000,-0.9155729277292476,-0.9331179272570078,2000,-0.4694999890505303,-0.4806997896732724,2000
789,20,RM,-1.2016750217446392,-1.0620626707986092,Pave,No,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,No,,TA,TA,CBlock,TA,TA,No,Unf,,Unf,,0.48337367991840124,-0.22607642194597802,GasA,Ex,Y,SBrkr,-0.4100344095276278,,,-1.0665004815845234,0,0,1,0,2,1,TA,4,Typ,0,No,Detchd,Unf,1,-1.295669773604496,Fa,TA,Y,,,,,,,No,No,No,,8,2008,WD,Normal,11.588969419043874,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.25190238340530924,0.24693770842997387,1950,0.39277208582250206,0.384165422725806,1950,-0.23474999452526502,-0.23677605408491934,2000
790,60,RL,0.0,0.5885643984608389,Pave,No,IR1,Low,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,Gable,CompShg,HdBoard,HdBoard,BrkFace,-0.2410932849724929,TA,TA,CBlock,TA,Fa,Gd,LwQ,-0.07233861934163129,Unf,,-0.6582735816762119,-0.3924654251797177,GasA,Gd,Y,SBrkr,-0.23448816732159666,0.9228174432618577,,0.7857429715950526,0,0,2,1,5,1,Gd,9,Typ,0,No,Attchd,Fin,2,-0.20567257033008243,TA,TA,Y,-0.3623401484355774,0.9350099283397661,,,,,No,No,No,,7,2007,WD,Normal,12.141539457711714,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0.10477685851692058,0.10295978341401499,1960,0.2396795764773855,0.23503286906528473,1960,-0.7416155106723266,-0.7757086024680245,2000
791,120,RL,-1.746150368736362,-2.536236830448696,Pave,No,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,-2.673197600585658,Gd,TA,PConc,Gd,TA,No,GLQ,-4.211947266868103,Unf,,0.6934177697349234,0.2745034433870525,GasA,Ex,Y,SBrkr,0.11616910342084608,,,-0.5381601227869637,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2,-0.4723904900523782,TA,TA,Y,-0.7726691208183151,-1.2765132997422677,,,,,No,No,No,,9,2009,WD,Normal,11.984184555794167,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,-1.0902011149063575,-1.1165484744303034,2000,-1.0037632367414218,-1.028135638761577,2000,-0.636057760810898,-0.6595210198793273,2000
792,80,RL,0.0,0.4162472587563841,Pave,No,IR1,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,No,,TA,TA,PConc,Gd,TA,Av,ALQ,-0.13402156500444992,Unf,,-0.08346829816618596,0.05137399447263317,GasA,TA,Y,SBrkr,-0.04907011520304761,,,-0.704070356958519,1,0,1,0,3,1,TA,5,Typ,2,TA,Attchd,RFn,2,0.25667730536029204,TA,TA,Y,-0.510450900595806,,,,,,No,No,No,,5,2007,WD,Normal,11.896833207128452,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,-0.0508034658336962,-0.05007099173939455,1970,0.07778936553246721,0.07652335946686974,1970,0.401307766285633,0.394225155850088,1970
793,60,RL,1.0139536783414915,0.10668946839341495,Pave,No,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,No,,Gd,TA,PConc,Gd,TA,Av,GLQ,0.4188184080414962,Unf,,-0.6904779450088717,0.22278450011244147,GasA,Ex,Y,SBrkr,0.08137406091347724,0.34500701024976277,,0.7061142978531447,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,Unf,2,-0.14732526727447393,TA,TA,Y,0.07402334049220197,0.6897529805823772,,,,,No,No,No,,6,2007,WD,Normal,12.505402864156405,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,-0.5655045139427795,-0.5652375361164768,1990,-0.5004106888535413,-0.500423637089099,1990,-0.10555774986142837,-0.10573985763459624,1990
794,20,RL,0.3176890930634466,-0.07910267355999623,Pave,No,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,-0.348499185353942,Gd,TA,PConc,Gd,TA,Av,Unf,,Unf,,0.9555511160913019,0.8331392370608646,GasA,Ex,Y,SBrkr,0.7034003075651695,,,0.05145575293432879,0,0,2,0,3,1,Gd,7,Typ,0,No,Attchd,Fin,2,-0.0497823953539643,TA,TA,Y,-0.02553787918304247,0.6897529805823772,,,,,No,No,No,,6,2007,New,Partial,12.323860125621126,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,-1.30376155375224,-1.3534809385451985,2000,-1.2259850674167105,-1.2735506453649683,2000,-0.7416155106723266,-0.7757086024680245,2000
795,60,RL,0.0,0.3111419980797989,Pave,No,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,No,,Gd,TA,PConc,Gd,TA,No,Unf,,Unf,,0.264219125516709,-0.7176965587454374,GasA,Ex,Y,SBrkr,0.0,0.11290511439507457,,0.5728777260750554,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,-0.40141095790487596,TA,TA,Y,-0.2578803046813111,-0.29728742894526644,,,,,No,No,Shed,0.0,10,2008,WD,Normal,12.178192583415596,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,-0.4907470925401493,-0.4892727719792955,1990,-0.3799970983321566,-0.3784025123441275,1990,-0.0681922227648973,-0.0681855637396044,1990
